,tweet_id,retweet_count,likes,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,stage,created_date,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
298,824325613288833024,10152,11436,,,2017-01-25 18:38:36,TweetDeck,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk ,,,,https://twitter.com/dog_rates/status/824325613288833024/photo/1,13,10,,,,pupper,,pupper,2017-01-25,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,Pembroke,0.990793,True,Cardigan,0.00891939,True,basenji,0.000262264,True
299,824297048279236611,3676,14557,,,2017-01-25 16:45:05,TweetDeck,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet ,,,,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",11,10,Nala,,,,,,2017-01-25,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2,teddy,0.58823,False,jigsaw_puzzle,0.0289096,False,doormat,0.0222507,False
300,823939628516474880,2602,10295,,,2017-01-24 17:04:50,TweetDeck,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable ,,,,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12,10,Cash,,,,,,2017-01-24,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,schipperke,0.23407600000000006,True,curly-coated_retriever,0.193093,True,Labrador_retriever,0.0951966,True
301,823699002998870016,2403,13517,,,2017-01-24 01:08:40,TweetDeck,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 ,,,,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12,10,Winston,,,,,,2017-01-24,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,cairn,0.203999,True,snorkel,0.17189300000000002,False,Norfolk_terrier,0.107543,True
302,823581115634085888,2503,12584,,,2017-01-23 17:20:14,TweetDeck,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat ,,,,https://twitter.com/dog_rates/status/823581115634085888/photo/1,11,10,Crawford,,,,,,2017-01-23,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,dingo,0.280949,False,German_shepherd,0.194044,True,Pembroke,0.120051,True
303,823322678127919110,3830,15193,,,2017-01-23 00:13:17,TweetDeck,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with ,,,,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1",11,10,Wyatt,,,,,,2017-01-23,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,cowboy_boot,0.990253,False,Chihuahua,0.00183635,True,papillon,0.0012739,True
304,822975315408461824,3299,16779,,,2017-01-22 01:12:59,TweetDeck,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry ,,,,https://twitter.com/dog_rates/status/822975315408461824/photo/1,12,10,Albus,,,,,,2017-01-22,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,bathtub,0.331098,False,tub,0.24886,False,Pembroke,0.233162,True
305,822872901745569793,41158,127090,,,2017-01-21 18:26:02,TweetDeck,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 ,,,,https://twitter.com/dog_rates/status/822872901745569793/photo/1,13,10,,,,,puppo,puppo,2017-01-21,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,Lakeland_terrier,0.196015,True,Labrador_retriever,0.160329,True,Irish_terrier,0.0691262,True
306,822859134160621569,2174,12792,,,2017-01-21 17:31:20,TweetDeck,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 ,,,,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12,10,Hobbes,,,,,,2017-01-21,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire_bullterrier,0.047745,True
307,822610361945911296,2807,14308,,,2017-01-21 01:02:48,TweetDeck,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 ,,,,https://twitter.com/dog_rates/status/822610361945911296/photo/1,12,10,,,,,,,2017-01-21,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,cocker_spaniel,0.6644869999999999,True,Norfolk_terrier,0.075089,True,Norwich_terrier,0.0596439,True
308,822489057087389700,6114,17546,,,2017-01-20 17:00:46,TweetDeck,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 ,,,,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13,10,Paisley,,,,,,2017-01-20,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,Samoyed,0.416769,True,malamute,0.252706,True,kuvasz,0.157028,True
309,822462944365645825,13574,26942,,,2017-01-20 15:17:01,TweetDeck,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP ",,,,"https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",14,10,Gabe,,,pupper,,pupper,2017-01-20,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese_dog,0.00894488,True
310,822244816520155136,9456,33841,,,2017-01-20 00:50:15,TweetDeck,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 ,,,,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11,10,,,,,,,2017-01-20,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic_fox,0.0716476,False
311,821886076407029760,2202,10939,,,2017-01-19 01:04:45,TweetDeck,This is Jimison. He was just called a good boy. 13/10 ,,,,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13,10,Jimison,,,,,,2017-01-19,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,golden_retriever,0.26623800000000003,True,cocker_spaniel,0.223325,True,Irish_setter,0.151631,True
312,821765923262631936,1596,8129,,,2017-01-18 17:07:18,TweetDeck,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af ,,,,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13,10,Duchess,doggo,,,,doggo,2017-01-18,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,golden_retriever,0.980071,True,Labrador_retriever,0.00875751,True,Saluki,0.00180595,True
313,821522889702862852,1668,7767,,,2017-01-18 01:01:34,TweetDeck,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself ,,,,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13,10,Harlso,,,,,,2017-01-18,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,Doberman,0.7635390000000001,True,black-and-tan_coonhound,0.136602,True,miniature_pinscher,0.08765389999999999,True
314,821407182352777218,4114,11353,,,2017-01-17 17:21:47,TweetDeck,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) ,,,,https://twitter.com/dog_rates/status/821407182352777218/video/1,14,10,Sundance,doggo,,,,doggo,2017-01-17,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,Irish_setter,0.5054960000000001,True,vizsla,0.168747,True,Chesapeake_Bay_retriever,0.111311,True
315,821149554670182400,1870,8320,,,2017-01-17 00:18:04,TweetDeck,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 ,,,,https://twitter.com/dog_rates/status/821149554670182400/video/1,12,10,Luca,,,,,,2017-01-17,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,German_shepherd,0.515933,True,malinois,0.203651,True,Irish_setter,0.0910551,True
316,821107785811234820,2037,9287,,,2017-01-16 21:32:06,TweetDeck,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey ,,,,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11,10,,doggo,,,,doggo,2017-01-16,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,Pomeranian,0.85659,True,papillon,0.0385365,True,Yorkshire_terrier,0.0331458,True
317,821044531881721856,2180,12264,,,2017-01-16 17:20:45,TweetDeck,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor ,,,,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12,10,Flash,,,,,,2017-01-16,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,Old_English_sheepdog,0.14802,True,Airedale,0.133534,True,Tibetan_mastiff,0.120903,True
318,820749716845686786,9460,30581,,,2017-01-15 21:49:15,TweetDeck,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution ,,,,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13,10,Sunny,,,,,,2017-01-15,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,golden_retriever,0.8380120000000001,True,Pekinese,0.0567331,True,Labrador_retriever,0.0239436,True
319,820690176645140481,3083,11842,,,2017-01-15 17:52:40,TweetDeck,The floofs have been released I repeat the floofs have been released. 84/70 ,,,,"https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1",84,70,,,,,,,2017-01-15,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,West_Highland_white_terrier,0.872064,True,kuvasz,0.0595259,True,Samoyed,0.0373996,True
320,820314633777061888,539,3249,,,2017-01-14 17:00:24,TweetDeck,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

",,,,"https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",14,10,,,,,,,2017-01-14,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,Gordon_setter,0.940724,True,black-and-tan_coonhound,0.0420412,True,Rottweiler,0.00941743,True
321,820078625395449857,5984,19145,,,2017-01-14 01:22:35,TweetDeck,I've never wanted to go to a camp more in my entire life. 12/10 for all on board ,,,,"https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1",12,10,,,,,,,2017-01-14,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3,school_bus,0.999833,False,cab,0.000159621,False,crane,1.7998e-06,False
322,819952236453363712,1122,5147,,,2017-01-13 17:00:21,TweetDeck,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
",,,,"https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13,10,Oliver,,,,puppo,puppo,2017-01-13,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,American_Staffordshire_terrier,0.925505,True,Staffordshire_bullterrier,0.0362215,True,Italian_greyhound,0.020411900000000004,True
323,819924195358416896,4670,12532,,,2017-01-13 15:08:56,TweetDeck,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him ,,,,https://twitter.com/dog_rates/status/819924195358416896/video/1,11,10,,doggo,,,,doggo,2017-01-13,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,bathtub,0.100896,False,shower_curtain,0.0918664,False,tub,0.049176300000000006,False
324,819711362133872643,2971,12949,,,2017-01-13 01:03:12,TweetDeck,This is Howie. He just bloomed. 11/10 revolutionary af ,,,,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11,10,Howie,,,,,,2017-01-13,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,acorn_squash,0.8487040000000001,False,toilet_seat,0.0443484,False,toy_poodle,0.0220094,True
325,819588359383371776,1917,9367,,,2017-01-12 16:54:26,TweetDeck,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy ,,,,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13,10,Jazzy,,,,,,2017-01-12,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Cardigan,0.5479350000000001,True,basenji,0.116442,True,Shetland_sheepdog,0.101681,True
326,819347104292290561,1155,7007,,,2017-01-12 00:55:47,TweetDeck,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously ,,,,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12,10,Anna,,,,,,2017-01-12,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,Rottweiler,0.909106,True,black-and-tan_coonhound,0.0441198,True,Doberman,0.0318349,True
327,819227688460238848,6422,22310,,,2017-01-11 17:01:16,TweetDeck,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,,,,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12,10,Finn,,,,,,2017-01-11,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border_terrier,0.4824520000000001,True,German_shepherd,0.181082,True,Norwegian_elkhound,0.0652566,True
328,819006400881917954,18254,43999,,,2017-01-11 02:21:57,TweetDeck,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet ,,,,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14,10,Sunny,doggo,,,,doggo,2017-01-11,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False
329,819004803107983360,35511,84593,,,2017-01-11 02:15:36,TweetDeck,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,,,,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,Bo,doggo,,,,doggo,2017-01-11,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard_poodle,0.351308,True,toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True
330,818627210458333184,7248,21725,,,2017-01-10 01:15:10,TweetDeck,Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,,,,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,Wafer,,,,,,2017-01-10,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador_retriever,0.384188,True,beagle,0.255917,True,grocery_store,0.0797995,False
331,818614493328580609,2420,9532,,,2017-01-10 00:24:38,TweetDeck,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,,,,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12,10,Bear,,,,,,2017-01-10,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua,0.450722,True,Border_terrier,0.204177,True,beagle,0.092774,True
332,818536468981415936,2340,10514,,,2017-01-09 19:14:36,TweetDeck,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,,,,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,Tom,,,,,,2017-01-09,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,swing,0.999403,False,Welsh_springer_spaniel,6.229489999999999e-05,True,bow,3.04619e-05,False
333,818259473185828864,2148,10665,,,2017-01-09 00:53:55,TweetDeck,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,,,,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,Florence,,,,,,2017-01-09,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,miniature_schnauzer,0.367368,True,toy_poodle,0.112479,True,standard_schnauzer,0.095434,True
334,818145370475810820,2441,11895,,,2017-01-08 17:20:31,TweetDeck,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,,,,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,Autumn,,,,,,2017-01-08,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,golden_retriever,0.621931,True,Labrador_retriever,0.364997,True,redbone,0.00397148,True
335,817827839487737858,25901,49860,,,2017-01-07 20:18:46,TweetDeck,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,,,,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,Buddy,,,,,,2017-01-07,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,cocker_spaniel,0.387608,True,golden_retriever,0.264844,True,Pekinese,0.122123,True
336,817777686764523521,2578,10457,,,2017-01-07 16:59:28,TweetDeck,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",,,,https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,Dido,doggo,,pupper,,"doggo,pupper",2017-01-07,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,curly-coated_retriever,0.733256,True,flat-coated_retriever,0.214145,True,Irish_water_spaniel,0.029769,True
337,817536400337801217,2816,11407,,,2017-01-07 01:00:41,TweetDeck,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ",,,,"https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,Eugene,,,,,,2017-01-07,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,pug,0.971358,True,French_bulldog,0.0285185,True,Boston_bull,8.596979999999999e-05,True
338,817423860136083457,14022,32677,,,2017-01-06 17:33:29,TweetDeck,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,,,,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,Ken,,,,,,2017-01-06,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,ice_bear,0.3362,False,Samoyed,0.201358,True,Eskimo_dog,0.186789,True
339,817415592588222464,915,5423,,,2017-01-06 17:00:38,TweetDeck,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

",,,,"https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,Strudel,,,,,,2017-01-06,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,0.806163,True,black-and-tan_coonhound,0.0973859,True,miniature_pinscher,0.0859928,True
340,817171292965273600,1936,8500,,,2017-01-06 00:49:53,TweetDeck,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,,,,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,Tebow,,,,,,2017-01-06,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,golden_retriever,0.295483,True,Irish_setter,0.144431,True,Chesapeake_Bay_retriever,0.07787899999999999,True
341,817120970343411712,2491,11819,,,2017-01-05 21:29:55,TweetDeck,Name a more iconic quartet... I'll wait. 13/10 for all ,,,,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,10,,,,,,,2017-01-05,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.568809,True,Afghan_hound,0.229352,True,golden_retriever,0.15713,True
342,817056546584727552,1575,8338,,,2017-01-05 17:13:55,TweetDeck,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,,,,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,Chloe,,,,,,2017-01-05,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,kelpie,0.8644149999999999,True,French_bulldog,0.0974556,True,German_shepherd,0.00852587,True
343,816816676327063552,1946,9708,,,2017-01-05 01:20:46,TweetDeck,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,,,,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,Timber,,,,,,2017-01-05,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,malamute,0.668164,True,Pembroke,0.105033,True,Siberian_husky,0.077875,True
344,816697700272001025,2105,9483,,,2017-01-04 17:27:59,TweetDeck,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,,,,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,Binky,,,,,,2017-01-04,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese_dog,0.047607800000000006,True
345,816450570814898180,7703,29418,,,2017-01-04 01:05:59,TweetDeck,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,,,,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13,10,Moose,,,,,,2017-01-04,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1,web_site,0.35285700000000003,False,envelope,0.0601072,False,nail,0.0312909,False
346,816336735214911488,1858,8349,,,2017-01-03 17:33:39,TweetDeck,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,,,,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley,,,,,,2017-01-03,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador_retriever,0.91933,True,kuvasz,0.0494795,True,golden_retriever,0.0119342,True
347,816091915477250048,2047,8677,,,2017-01-03 01:20:49,TweetDeck,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,,,,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,Comet,,,,,,2017-01-03,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,0.967345,True,Samoyed,0.00739748,True,papillon,0.0060165,True
348,815990720817401858,974,4793,,,2017-01-02 18:38:42,TweetDeck,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

",,,,"https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,Jack,,,,,,2017-01-02,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua,0.428756,True,miniature_pinscher,0.103912,True,Staffordshire_bullterrier,0.0889587,True
349,815966073409433600,8099,21690,,,2017-01-02 17:00:46,TweetDeck,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,,,,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,10,,,,pupper,,pupper,2017-01-02,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan_mastiff,0.506312,True,Tibetan_terrier,0.29569,True,otterhound,0.0362507,True
350,815736392542261248,2176,9551,,,2017-01-02 01:48:06,TweetDeck,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,,,,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,Akumi,,,,,,2017-01-02,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border_collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,collie,0.146351,True
351,815639385530101762,1586,7989,,,2017-01-01 19:22:38,TweetDeck,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,,,,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan,,,,,,2017-01-01,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German_shepherd,0.8179529999999999,True,Norwegian_elkhound,0.140007,True,malinois,0.0248209,True
352,815390420867969024,3664,10048,,,2017-01-01 02:53:20,TweetDeck,Happy New Year from the squad! 13/10 for all ,,,,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13,10,,,,,,,2017-01-01,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1,restaurant,0.279846,False,toyshop,0.0914294,False,paper_towel,0.0461474,False
353,814986499976527872,1220,7430,,,2016-12-31 00:08:17,TweetDeck,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,,,,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper,,,pupper,,pupper,2016-12-31,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,dalmatian,0.999828,True,boxer,6.78061e-05,True,American_Staffordshire_terrier,3.42436e-05,True
354,814638523311648768,2588,10952,,,2016-12-30 01:05:33,TweetDeck,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,,,,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia,,,,,,2016-12-30,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,golden_retriever,0.650814,True,kuvasz,0.053281,True,cocker_spaniel,0.035439599999999995,True
355,814530161257443328,1779,8382,,,2016-12-29 17:54:58,TweetDeck,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,,,,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,,,,,,2016-12-29,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,miniature_poodle,0.626913,True,toy_poodle,0.26558200000000004,True,soft-coated_wheaten_terrier,0.0416142,True
